CRM ID,SCHOOL,ADDRESS,pincodes,REASON,CircleName,RegionName,DivisionName,OfficeName,OfficeType,Delivery,District,StateName,Mobile/Contact Number,Emails,Other Email,Contact number,Other Contacts
82925,Delhi Public School,"Delhi Public School, Jaipur, Ajmer Road
Branch NH-8, Jaipur Ajmer Highway,
Jaipur 302026",302026,Private School,Rajasthan Circle,DivReportingCircle,Jaipur City Division,Jaisinghpura Bas B.O,BO,Delivery,JAIPUR,RAJASTHAN,"090440 55605,0172 269 0911,011 4339 9200,0120 450 9100,099001 84106,098497 45757,062066 33658,098116 44724,093740 75198,0651 645 2406,078570 04232,0866 284 4844,040 2980 6765,040 3362 1222,02836 257 801,0265 268 1571,02642 288 015,086014 44434,0562 300 1300,0581 648 7060,094573 91337,090454 51666,091052 44622,070550 35503,0122 320 7001,083938 61000,078399 99299,097283 00510,070116 90609,0124 412 5800,0124 437 0724,092541 81416,092541 81419,0184 226 8343,0144 290 8700,062004 14042,0788 227 3545,094140 17853,0755 661 1400,01334 231 364,0731 406 4403,082905 65656,097550 26174,070739 21111,072750 01120,01902 253 500,06115 225 118,01763 261 770,0661 260 3251,080086 92104,099965 40653,0353 251 7519,040 2789 5900,096763 00411,093326 23227,094715 04527,0522 271 7293,094666 27634,082230 92999,0120 267 1331,0522 277 2862,098016 93027,075758 28384,078052 76536,088865 12233,075730 27371,099347 01676,06623 456 611,040 2970 2727,077030 00070,097931 69948,0187 424 0473,082950 68200,082228 45440,0180 258 5003,01593 222 222,083050 22217,078150 41659,0191 264 2873,01991 285 725,094731 27756,093362 52468,01275 202 230,090506 26414,073000 70007,0761 645 1459,091163 79333,099058 49739,06274 251 196,0663 245 6611,090655 22880,099496 12987,01992 250 386,080519 12696,01733 - 266842,011-25074472,01782 234 122,St.Jude's Inter College,082218 00392,082218 00393,082229 31625,092572 44555,097966 92933,+977 51-411067,099555 60821,073829 99499,097277 57810,099780 91313,082220 83030,091657 39696,099103 32510,099964 77606,01907 264 372,079741 98297,075494 09801,085588 92417,096177 96630,097835 30534","shri.bsc@gmail.com,goyal19@gmail.com,dr.nanda@gmail.com,prajapati.phd@gmail.com,patidar2@gmail.com,phd.mishra@gmail.com,principal.satish@gmail.com,mahadev12@gmail.com,waquaransari@gmail.com,santu15@gmail.com,dr.mukund@gmail.com,bangee14@gmail.com,ramdas17@gmail.com,bulbule17@gmail.com,bansilal8@gmail.com,dr.babanrao@gmail.com,dr.chhabra@gmail.com,suhas.phd@gmail.com,daundkar10@gmail.com,more.phd@gmail.com,rinku.parwani@rediff.com,vikash_hanwat@rediff.com,devanand_singh@hotmail.com,kashyapdk97@rediffmail.com,saiman27@rediffmail.com,roshanrathi@yahoo.co.in,mdmasiya@rediffmail.com,singh_1900@yahoo.co.in,balaji_prasad10@yahoo.com,nptiwari@rediffmail.com,shwetasamuel@yahoo.co.in,vijaymishra35@gmail.com,vivek.bhawsar@rediffmail.com,bhavna.wadhwani@yahoo.com,jeff_1718@yahoo.com,trivedi.pune@live.com,mojeshashu@yahoo.in,sahutomesh@gmail.com,jitu78us@yahoo.com,jameschacko76@rediffmail.com,reteshglaxytou@yahoo.com,tanwani_anupam@yahoo.ca,sonal_shukla@yahoo.com,dipak_23march@yahoo.com,g.ojha@indiatimes.com,prasantnigam@yahoo.com,radhu_13783@yahoo.co.in,vipin.g@icicibank.com,vikram_hcl@yahoo.com,rajkumar_24shah@rediffmail.com,soni_poojal@rediffmail.com,amarsanghavi_5@yahoo.co.in,rajith.v.nair@gmail.com,cjr566@gmail.com,shank_adi@gmail.com,shubham8garg@gmail.com,shjr.kdr@gmail.com,sourabhsharma23@gmail.com,ashwin.nr@gmail.com,mantralaya99@gmail.com,asiacbt@gmail.com,confirmbusiness@gmail.com,coolsandeep24@gmail.com,joe.nair@gmail.com,earthlink.net@gmail.com,dheerajkapoor7@gmail.com,vikat.banodkar@gmail.com,pumba.mumbai2@gmail.com,gsmdocter@gmail.com,drsudhanshu143@gmail.com,neeruit@gmail.com,halo2kid63@gmail.com,hanachemical@gmail.com,sadhanakhathuria@gmail.com,here2buy@gmail.com,farida.vahedi@gmail.com,hotguyritesh@gmail.com,mystol7@gmail.combuenos,iapsm2007@gmail.com,syedmusthaba@gmail.com,rajaram.shyamala@gmail.com,vinay.simha@gmail.com,varunmundas@gmail.com,hardikpatel1092@gmail.com,postads102@gmail.com,bchhimpa123@gmail.com,sapinsi2012@gmail.com,truetradei7@gmail.com,staywellnftch18@gmail.com,hemantiisc@yahoo.com,iky_mi84@yahoo.com,indyjohal@yahoo.com,issop2001@yahoo.fr,jaggi@yahoo.com,karuppiah@yahoo.com,kothary@yahoo.com,ktaneer@yahoo.co.uk,lala@yahoo.com,pabla_deepi@yahoo.com,schavan@yahoo.com,vashi@yahoo.com,vermade@yahoo.com,vishal_junk@yahoo.com,viswatmula@yahoo.com,vurgese@yahoo.com,wahi@yahoo.com,welovehasan@yahoo.com,amit_sharma69@yahoo.com,piyushbagda@yahoo.com mohitbagda@hotmail.com,a patel <apatel252@gmail.com>,bohramustafa786@gmail.com,fashioncity38sm@gmail.com,kinghitpreet@gmail.com,sadiajune2011@gmail.com,mkmarketing@gmail.com,gangulyriya12@gmail.com,wirenettings@gmail.com,ankurstime@gmail.com,amrutputra@gmail.com,avenuesworldwide@gmail.com,bakshirajpal@gmail.com,anunavintapa@gmail.com,dinesh@gmail.com,apchurches@gmail.com,aromaclintis@gmail.com,narayanacn@gmail.com,akhilagopinat@gmail.com,bhushan.gaikar123@gmail.com,biligiri@gmail.com,attorneypinkz@gmail.com,abhitonet@gmail.com,alan.greene77@gmail.com,rahul90092002@gmail.com,lisjayaprakash@gmail.com,mosesbeats@gmail.com,ankitnigam4@gmail.com,alexanderlinux@gmail.com,alicelakra74@gmail.com,alpeshjloriya@gmail.com,aman.rati@gmail.com,pkustar@gmail.com,cochinkagazlimited@gmail.com,amit.mishra24@gmail.com,amitbct@gmail.com,qfichennai@gmail.com,gourishah@gmail.com,amritanshu.paul@gmail.com,amuthabalu@gmail.com,blessy.paru@gmail.com,gaurav.tech1988@gmail.com,jyoti18779@gmail.com,erangagb@gmail.com,aslamwusl@gmail.com,banhimay@gmail.com,luvingconsultancy@gmail.com,bbalajielectricals@gmail.com,evadeclercq@gmail.com,deepaksharma.nokia@gmail.com,fairrecruitment@gmail.com,maninders191@gmail.com,sales.camelot@gmail.com,bcnair@gmail.com,balajithiru.guna@gmail.com,misra.amaresh@gmail.com,suryavalves@gmail.com,sahilchoppra85@gmail.com,falguni.vbcms@gmail.com,farzadtavadia@gmail.com,vinay.khatri10@gmail.com,paraag72@gmail.com,inmextrade@gmail.com,welcomesurgical@gmail.com,wplmrlarry@gmail.com,rkfurnishing@gmail.com,jodhpuryouthhostel@gmail.com,drvmathur@gmail.com,manojdhatwalia@gmail.com,mansoorhashmi@gmail.com,sockmonstahs@gmail.com,mcjoshi69@gmail.com,ed.schmitt1@gmail.com,microsoftwordclaimsunit2@gmail.com,swamulu9@gmail.com,mital84@gmail.com,snoopdevil@gmail.com,nokiavsdpl@gmail.com,remyadinil@gmail.com,sribalatravel@gmail.com,richsujbuck@gmail.com,ssijpnjobs@gmail.com,rims.karthik@gmail.com,flybearair@gmail.com,drmgr.placement@gmail.com,muktanandmaharaj@gmail.com,sreekar.nayani@gmail.com,mark27177@gmail.com,nishamaryiype@gmail.com,videocaretvs@gmail.com,shivali.ratnakar@gmail.com,riteshopltd@gmail.com,sofia.jemi2008@gmail.com,aumeshchopkar@yahoo.com,shahchirag999@gmail.com,haldersujit07@rediff.com,sonu_yogi03@yahoo.co.in,mrnayakryp@gmail.com,lsatya2006@hotmail.com,dippyaman@gmail.com,yogesh.sahu@rediffmil.com,ashuakash@rediffmail.com,javed.iqbal25@yahoo.com,ip_verya@rediffmail.com,virendra_ojha@rediffmail.com,rehana_firoj@rediffmail.com,drpromode@yahoo.com,mukulsukhlecha@yahoo.co.in,dogtrax@gmail.com,isavaranasi@gmail.com,khalilbustani@gmail.com,designsolution@gmail.com,kaushalya.global.wm@gmail.com,eswarjj@gmail.com,ggehani@gmail.com,pallyroy@gmail.com,princemgm2004@gmail.com,priyaa7280@gmail.com,suresharckatty@gmail.com,swatirohatgi@gmail.com,podrdauna@gmail.com,vikassingh.jk@gmail.com,upradhan9@gmail.com,george.coolblue@gmail.com,vishal27789@gmail.com,ashokbera007@gmail.com,arsalanzahir@yahoo.com,javed_khan1982@yahoo.com,agarud@yahoo.com,gandharv.gupta@gmail.com,shailusrijan@gmail.com,sriram.spore@gmail.com,surjamondal11@gmail.com,ranjan.gmi@gmail.com,soorya.sg@gmail.com,sprobiz@gmail.com,pafngo@gmail.com,shirleyswood@gmail.com,skjobvacancy@gmail.com,ststanislausconvent@gmail.com,kanaka.cse@gmail.com,kaunina@gmail.com,principalbirlacentre@gmail.com,igstirupati@gmail.com,patilsvp@gmail.com,jerry.more5@gmail.com,pagency01@gmail.com,sakarlal@yahoo.com,sam_esa@yahoo.com,shahul 8@yahoo.com,mmoquim@yahoo.co.in asimdudes@yahoo.co.in,shrijewellery@yahoo.com,rashtriyamoorties@yahoo.co.in,bhanojirao@gmail.com,monarkcropcare@gmail.com,shungkia@gmail.com,vcksou@gmail.com,votonhui@gagmail.com,tcmohan@gmail.com,ybalecien@gmail.com,subhrochaudhuri@gmail.com,suthakar07@gmail.com,chetan_bit2003@yahoo.co.in","contact@dpskalyanpur.com,coordinator.dpsghostel@gmail.com,principal@dpsmathuraroad.org,dpsdlfcity@gmail.com,contact@dps.in,dps_so@rediffmail.com,afsarkhan.dps@gmail.com,admin@aksharaintl.com,principal@gprmschool.org,thepinnacleschool@gmail.com,principal@oakdale-school.com,account@dpsmeerut.in,rincipal@dpsetawah.com,hello@codexcoder.com,dpsgurgaon1@gmail.com,info@dpsgurgaon.in,info@dpsdurgapur.com,khan_dps@yahoo.com,erpdpsdhn@gmail.com,email@dpsnadergul.in,dpsntpck@gmail.com,suggestions@dpssiliguri.com,principaloffice@dpsguwahati.in,principal@dpsvizag.org,email@dpsudaipur.com,brainwav@ndf.vsnl.net.in,satish.dpskorba@gmail.com,colonelsacademy@gmail.com,secretary@dpsfamily.org,wcrlyschnyet@gmail,myhospy@gmail.com,hspsjcs@yahoo.com,sandhyap248@gmail.com,info_india@sesame.org,principal@dpsbareilly.com","+91-9044055605,7086055501,vpacad@dpsmathuraroad.org,7253000601,+91-9956292768,9811152077,+91-8507668401,9533006688,7207045151,9737043387,7275816381,7995111888,07925468874,9368988882,+91-8393861000,+91-9897402425,9728300510,mail@admin,9905374978,08130314455,7055385888,91-9755026174,9805653501,9973811118,8008692104,7337329964,9708037899,07829920209,9990291960,9466627634,8886512233,+919928011961,9122178721,8260671377,09257217537,9800043471,7703000070,+91-7233816666,9779581031,+91-9425040146,9827052851,+91-7247406493,7572235582,9302789333,07612423707,8279346073,8006409335",
82926,"Saraswati Vidhya Peeth Sr.Sec, School Jobner Road Kachroda Phulera","dayal nagar dhani delda phulera, MDR59, Kachroda, MDR59, Kachroda, Rajasthan 303338",303338,Private School,Rajasthan Circle,DivReportingCircle,Jaipur Moffusil Division,Akoda BO,BO,Delivery,JAIPUR,RAJASTHAN,094600 60056,,,,
82927,Raghukul Public Sea. Sr. School,"Azad Nagar, Adarash Colony, Kishangarh, Rajasthan 305801",305801,Private School,Rajasthan Circle,Ajmer Region,Ajmer Division,Deo Puri B.O,BO,Delivery,AJMER,RAJASTHAN,096676 01234,"gneclib@gmail.com,ridhupgi@gmail.com",,,
82928,Gurudeep Academy,"Rajasthan State Highway 39, Kundan Nagar, Beawar, Rajasthan 305901",305901,Private School,Rajasthan Circle,Ajmer Region,Beawar Division,Andheri Deori B.O,BO,Delivery,AJMER,RAJASTHAN,092514 14925,,,,
82929,S.D.A Senior Secondary School,"New Housing Board, Shastri Nagar, Bhilwara, Rajasthan 311001",311001,Private School,Rajasthan Circle,Ajmer Region,Bhilwara Division,Bhilwara H.O,HO,Delivery,BHILWARA,RAJASTHAN,01482 250 349,rupesh_tejwani@hotmail.com,,,
82930,Tiny Tots Sr. Sec. School,"Ratlam - Banswara Rd, Rishi Kunj, Banswara, Rajasthan 327001",327001,Private School,Rajasthan Circle,Ajmer Region,Dungarpur Division,Jhupel B.O,BO,Delivery,BANSWARA,RAJASTHAN,02962 242 937,"chints_z@yahoo.co.in,raghubeerm@yahoo.com,nirmal_singh_1974@yahoo.com",,,
82931,Quazi Memorial Senior Secondary School,"Quazi Building, Quazi Gali, Sadar Bazar Makrana, Sadar Bazar Rd, Makrana, Rajasthan 341505",341505,Private School,Rajasthan Circle,Jodhpur Region,Nagaur Division,Jusariya B.O,BO,Delivery,NAGAUR,RAJASTHAN,098295 78565,"mbastudy@gmail.com,pradips200@gmail.com,malvikar4@gmail.com,preetamjain@gmail.com",,,
82932,Ranabai Secondary School Rabdiyad,"Near Ramdev Ji Mandir, Rabdiyad, Dholiya, Rajasthan 341512",341512,Private School,Rajasthan Circle,Jodhpur Region,Nagaur Division,Bhadasiya B.O,BO,Delivery,NAGAUR,RAJASTHAN,097857 55613,,,,
82933,Gaurav Vaibhav Higher Secondary School,"87, Sanwer Rd, Village Bhawrasla, Near Arvindo Hospital, New Revatirang, Bhawrasla, Indore, Madhya Pradesh 452001",452001,Private School,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,098264 84848,,,,
82934,Jagruti Higher Secondary School,"9/3, near Geeta bhawan mandir, Manorama Ganj, Indore, Madhya Pradesh 452001",452001,Private School,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,098260 14240,"john.parker99@gmail.com,huzirock@gmail.com",,,
82935,Malhar Progressive Public School,"Patthar Mundla Road, Palda, Indore, Madhya Pradesh 452001",452001,Private School,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,098260 94218,"drvinaykumarms2006@gmail.com,chanchscorpion@gmail.com,geeta20000@gmail.com",,,
82936,Royal Academy School,"161, Chitawad Rd, Anand Nagar, Navlakha, Indore, Madhya Pradesh 452001",452001,Private School,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,"080854 41637,092722 01349,070679 66612",asoka1949@gmail.com,,,
82937,Sitaram Public School,"Musakhedi Main Road New Sita Ram Colony, Musakhedi, Indore, Madhya Pradesh 452001",452001,Private School,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,094254 33657,"comeoncestayforever@gmail.com,ishakochhar969@gmail.com",,,
82938,The Millennium School,"Halka No.13, A.B.Bypass, Phase II, Nayta Mundla, Indore, Madhya Pradesh 452001",452001,Private School,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,"0120 421 7341,099588 89650,092153 57777,01744 278 001,096469 00555,0522 605 0333,092165 55444,076962 90909,(01744) 278001, 9416010964,(180) 6499688, 9812337775,0181 - 2651717,0172 - 6544021,095755 54444","avinash.thakare@rediffmail.com,yaninichouhancs@gmail.com,raakeshraju@yahoo.com,shiv.bandhekar@yahoo.com,adeshjhanwar@rediffmail.com,suresh_75000@rediffmail.com,b_sekhawat@yahoo.com.au,pushpendrajha@gmail.com,vicky4u3@gmail.com,mech_niraj@yahoo.co.in,ashish_phillip@yahoo.com,nadeem@ugsteelmill.com.sa,sir.donalddefter@gmail.com,koffnana@gmail.com,subhash5008655@gmail.com,rajshrib@gmail.com,thathwamasi04@gmail.com,gujarat.recruiters@gmail.com,sujitdeshmukh@gmail.com,nlc.rsvp@gmail.com,chakrabarty.sourav70@gmail.com,udayahm@gmail.com,shoeb.bbm39@gmail.com,kuntaldey022@gmail.com,kunnel@yahoo.com,sunil_reena@yahoo.com,tan_grewal@yahoo.co.uk,nayanpankhania@gmail.com,narangsaree@gmail.com,brandedpc@gmail.com,hodcse.sasi@gmail.com,sagar.shipurkar@gmail.com,mustvisitindia@gmail.com,dharavsanjay1@gmail.com,salunkegauri@gmail.com,kathikeyanselvam1102@gmail.com,taylor.steven.d@gmail.com,forvtrv@gmail.com,dk_3@rediffmail.com,handel@yahoo.com,handiwala@yahoo.com,handsomeladka@yahoo.com,haneef_md@yahoo.com,haneefa@yahoo.com,raweri@yahoo.com,rsgirdhas@yahoo.com,mramesh_footmart@yahoo.co.in,bhupendra.340@rediffmail.com","info.bathinda@themillenniumschools.com,admissions.worli@podar,principal.noida119@themillenniumschools.com,manjula.goswami@themillenniumschools.com,headschools.indore@.com,info@millenniumnoida.com,principal.noida@themillenniumschools.com","+91-9501102992,9511949667,+919416010965,+91-9646900555,+919958044211,+91-9538995389",
82939,Nageshwar Higher Secondary School,"HIG Main Rd, Patni Pura, Indore, Madhya Pradesh 452003",452003,Private School,Madhya Pradesh Circle,Indore Region,Indore City Division,Vallabhnagar S.O (Indore),PO,Delivery,INDORE,MADHYA PRADESH,098275 12242,"tanveeralam.mba@gmail.com,jiji.chamakala@gmail.com",,,
82940,Gems Public School,"Mayakhedi, Agra Bombay Bypass Road Next to Vistara, Opposite to, Omaxe City 1, Indore, Madhya Pradesh 452010",452010,Private School,Madhya Pradesh Circle,Indore Region,Indore City Division,Vijay Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,"096979 34275,077103 06061,082230 01460,0494 244 9414","oecdub@gmail.com,madurai247@gmail.com",gemscbse@gmail.com,+919399608379,
82941,Malviya Vidya Mandir H.S. School,"MR 10 Rd, MR 10 Circle, Near Samrat Chandragupt Mourya Statue, Sukhlia, Indore, Madhya Pradesh 452010",452010,Private School,Madhya Pradesh Circle,Indore Region,Indore City Division,Vijay Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,098933 33035,simonbruke@gmail.com,,,
82942,Student Ideal Academy,"Kanad Road Datoda Block Mhow, Indore, Madhya Pradesh 452020",452020,Private School,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Datoda B.O,BO,Delivery,INDORE,MADHYA PRADESH,099775 05895,consultmehere@gmail.com,,,
82943,Maa Umiya Patidar Girls H.S.School,"umiyadham, Rangwasa Rd, near nakharali dhani, Rau, Indore, Madhya Pradesh 453331",453331,Private School,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Rangwasa B.O,BO,Delivery,INDORE,MADHYA PRADESH,091110 19683,,,,
82944,PAWAN CONVENT H. S SCHOOL,"Mangod - Dasai - Kanvan Road, Kanvan, Madhya Pradesh 454665",454665,Private School,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Kod B.O,BO,Delivery,DHAR,MADHYA PRADESH,096691 88447,,,,
82945,Tagore Convent School,"Binpura Rd, Colonies, Mahidpur, Madhya Pradesh 456443",456443,Private School,Madhya Pradesh Circle,Indore Region,Ujjain Division,Semliya B.O,BO,Delivery,UJJAIN,MADHYA PRADESH,"094600 03450,073652 59069","chandrashekaran.kn@gmail.com,desiweb@gmail.com",,,
82946,Saraswati Shishu Vidhya Mandir School,"Kalika Mata Mandir Road, Sailana, Madhya Pradesh 457550",457550,Private School,Madhya Pradesh Circle,Indore Region,Ratlam Division,Karia B.O,BO,Delivery,RATLAM,MADHYA PRADESH,07413 279 150,,,,
82947,Care Convent Middle School,"Shop No. 18-A, Sultania Rd, Jogipura, Budhwara, Bhopal, Madhya Pradesh 462001",462001,Private School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Bhopal G.P.O.,HO,Delivery,BHOPAL,MADHYA PRADESH,093007 89005,ksubhash.in@gmail.com,,,
82948,Golden Chance School,"5, Kumharpura Rd, Old Ghalla Bazar, Shajanabad, Niyamatpura, Idgah Hills, Bhopal, Madhya Pradesh 462001",462001,Private School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Bhopal G.P.O.,HO,Delivery,BHOPAL,MADHYA PRADESH,080858 67786,"kbhuyan007@gmail.com,alee.abidi@gmail.com,cuteyyang@gmail.com",,,
82949,L.G.M. Memorial Higher Secondary School,"Shanti Nagar, Ibrahimganj, Bhopal, Madhya Pradesh 462001",462001,Private School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Bhopal G.P.O.,HO,Delivery,BHOPAL,MADHYA PRADESH,094253 71644,"sharanyab21@gmail.com,ccwrwp014@gmail.com,npcs.india@gmail.com",,,
82950,Maria Montessori School,"Shop No, 63, Idgah Hills Rd, near Gurudwara Lower, Ram Nagar Colony, Idgah Hills, Bhopal, Madhya Pradesh 462001",462001,Private School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Bhopal G.P.O.,HO,Delivery,BHOPAL,MADHYA PRADESH,098275 94036,"antokjr@gmail.com,divya.d.koolest@gmail.com,annaibharath@gmail.com,johnisrael01@gmail.com,brightoutdoor@gmail.com,edirakesh@gmail.com","princi2mmsss@gmail.com,maria@mariamontessoriimphal.com,contactmmcs@uniempgroup.com,info@mariamontessori.org,denastoneman@aol.com,mmcs@uniempgroup.com,chools@gmail.com,ajitirom@gmail.com","ajitirom@gmail.com,8974684656,+91-8974684656,businessoffice@montessoripensacola.com",
82951,Marvellous Public Higher Secondary School,"Kaptan Shadi Hall Rd, Chobdarpura, Talaiya, Bhopal, Madhya Pradesh 462001",462001,Private School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Bhopal G.P.O.,HO,Delivery,BHOPAL,MADHYA PRADESH,093031 33531,"girijaa.subramanian@gmail.com,rizwangill318@gmail.com,yunu4u2007@gmail.com",,,
82952,New Progressive Education Public School,"Shop No-10, Old Civil Court Road, Prince Colony, Lower Idgah Hills, Niyamatpura, Idgah Hills, Bhopal, Madhya Pradesh 462001",462001,Private School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Bhopal G.P.O.,HO,Delivery,BHOPAL,MADHYA PRADESH,090390 30095,"natraj.fun30@gmail.com,pepuser02@gmail.com,aus2791831@gmail.com",,,
82953,St. Saviour Public High School,"MIG-H-16, Teela Jamalpura, Shahjahanabad, Bhopal, Madhya Pradesh 462001",462001,Private School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Bhopal G.P.O.,HO,Delivery,BHOPAL,MADHYA PRADESH,099811 85401,"saravinu@gmail.com,naseerconsult@gmail.com,baacedilomi@gmail.com",,,
82954,Jag Mohan Das Middle School,"Link Rd Number 2, Jawahar Chowk, Shastri Nagar, Bhopal, Madhya Pradesh 462003",462003,Private School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,C.T.T.Nagar H.O,HO,Delivery,BHOPAL,MADHYA PRADESH,091791 08384,"krishhi5dg@gmail.com,tinfo.cp168@gmail.com,yugasanskriti@gmail.com",,,
82955,New R.M.C English Medium Co-Ed School,"Center Gali, Panchsheel Nagar, Bhopal, Madhya Pradesh 462003",462003,Private School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,C.T.T.Nagar H.O,HO,Delivery,BHOPAL,MADHYA PRADESH,098935 40030,"arnabquest@gmail.com,ijazashiq22@gmail.com,ishwardas619@gmail.com",support@dolphinschoolhapur.com,9219426878,
82956,Sir Abhimanyu Middle School,"Shop No. MS - 189, Kotra, Naya Basera, Shastri Nagar, Bhopal, Madhya Pradesh 462003",462003,Private School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,C.T.T.Nagar H.O,HO,Delivery,BHOPAL,MADHYA PRADESH,082510 53109,pekinsloanfirm@gmail.com,,,
82957,Sunflower Public School,"5, Naya Basera, Shastri Nagar, Bhopal, Madhya Pradesh 462003",462003,Private School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,C.T.T.Nagar H.O,HO,Delivery,BHOPAL,MADHYA PRADESH,099264 54738,"jdhanakeerthy@gmail.com,avariniz@gmail.com",,,
82958,Guru Convent Public School,"80 Fit Rd, Railway Station Road, Railway Station, Kaprha Mill Chaal, Vijay Nagar, Bhopal, Madhya Pradesh 462010",462010,Private School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Balampur B.O,BO,Delivery,BHOPAL,MADHYA PRADESH,090399 41394,bijoygeor@gmail.com,,,
82959,Jyoti Gyan Mandir High School,"Vijay Nagar Road, Railway Station Chandbad, near Ram Mandir, Kaprha Mill Chaal, Vijay Nagar, Bhopal, Madhya Pradesh 462010",462010,Private School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Balampur B.O,BO,Delivery,BHOPAL,MADHYA PRADESH,094244 39503,aniviji21@gmail.com,,,
82960,Reema Vidya Mandir School,"3, Semra Rd, New Rajeev Nagar, Semra, Bhopal, Madhya Pradesh 462010",462010,Private School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Balampur B.O,BO,Delivery,BHOPAL,MADHYA PRADESH,099937 76941,bharathi000@gmail.com,,,
82961,Rose Public School,"292, Pushpa Nagar Road, Santoshi Mata Mandir Chouraha, Rani Aman Bai Colony, Aishbagh, Naveen Nagar, Bhopal, Madhya Pradesh 462010",462010,Private School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Balampur B.O,BO,Delivery,BHOPAL,MADHYA PRADESH,"1800 121 9200,Kafeel Ahmad,099931 51366,0189 323 4870,098272 61152","syesai29@gmail.com,nirmalkarora@gmail.com,vinoasho@gmail.com,drsoodr@gmail.com,eclectic.consultants@gmail.com",,,
82962,sengar Public higher Secendry School,"plot no 40, semra gate, Chandbad, Bhopal, Madhya Pradesh 462010",462010,Private School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Balampur B.O,BO,Delivery,BHOPAL,MADHYA PRADESH,094253 72122,"nainabiotech157@gmail.com,jayamoleglory@gmail.com,austin.moylan@gmail.com",,,
82963,Talent Co-Education Convent School,"17-C, 60 Feet Rd, New Subhash Colony, Soubhagya Nagar, Subhash Colony, Bhopal, Madhya Pradesh 462023",462023,Private School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Govindpura S.O,PO,Delivery,BHOPAL,MADHYA PRADESH,096307 66935,"ari8055@gmail.com,praniranjan@gmail.com",,,
82964,Aanand T. Shahni School,"Main Rd, Sant Hirdaram Nagar, Block A, Hemu Kalani, Bairagarh, Bhopal, Madhya Pradesh 462030",462030,Private School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Khajuri Sadak B.O,BO,Delivery,BHOPAL,MADHYA PRADESH,098932 26075,"thrispraveen@gmail.com,hrlnalpy@gmail.com",,,
82965,Vimal Vidya Mandir D.K.B. Convent High School,"CTO Road, Main Rd, Devlok Colony, Pooja Shree Nagar, Bairagarh, Bhopal, Madhya Pradesh 462030",462030,Private School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Khajuri Sadak B.O,BO,Delivery,BHOPAL,MADHYA PRADESH,074155 51007,"tinfo.cp152@gmail.com,zulfiqar1971@gmail.com",,,
82966,Bhopal Presidency School,"898, PIG Bungalow, Regiment Rd, PGBT College Road, Sri Nagar Colony, Bhopal, Madhya Pradesh 462038",462038,Private School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Arwaliya B.O,BO,Delivery,BHOPAL,MADHYA PRADESH,099931 76525,"drop2diwakar@gmail.com,hrhorizons@gmail.com",,,
82967,Lake City Convent H.S. School,"47, Ayodhya Bypass Rd, Azad Nagar, Prakash Nagar, Ayodhya Bypass, Bhopal, Madhya Pradesh 462041",462041,Private School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Ayodhaya Nagar S.O,PO,Delivery,BHOPAL,MADHYA PRADESH,099776 11144,"avishek.nat@gmail.com,pepuser03@gmail.com,ediok151173@gmail.com",,,
